id,off_spacing
4750-1,297.678006584462
4750-3,205.42318029314197
4750-5,536.6223371459746
4750-7,389.21601876995237
4750-8,493.8058409646741
4751-1,340.9682741972538
4751-3,525.5051149656225
4751-4,305.67314434550156
4751-5,385.58866153644203
4751-7,410.70294560898355
4751-8,193.19736378548265
4751-9,540.0365532201545
4751-10,266.23261894638256
4751-11,251.84222736222463
4751-12,387.1313914086759
4751-13,184.51648601474096
4751-14,541.014371831699
4751-15,370.5326808764231
4751-17,514.2796022766006
4751-18,354.57105518187007
4751-19,297.70887930051094
4751-20,742.1684352510433
4751-21,661.2865523185772
4751-22,165.41325213407413
4751-23,796.895043620498
4751-24,339.7540403131493
4751-25,242.61848666588602
4751-26,425.54821236414546
4751-27,242.6757228814173
4751-29,344.6161467615084
4751-30,491.0698033074707
4751-34,179.26348885381236
4751-35,500.1252067401166
4751-36,725.2913742732608
4751-37,322.71313081012977
4751-38,629.252963433468
4751-40,748.2298578939283
4752-1,150.36518460480087
4753-1,550.891252778718
4753-2,559.1186321272626
4753-3,450.266971732907
4754-1,269.9474674106589
4754-2,288.9149388900644
4754-4,262.5506799763765
4754-6,623.4158828579019
4754-7,179.35199050945047
4754-8,538.7864141065223
4754-9,231.2007733226148
4754-10,480.0078142571829
4755-4,484.508985867481
4755-5,252.16084604131834
4755-6,316.78271668390005
4755-7,596.0009461331642
4755-9,471.100600120586
4755-10,593.5720022862743
4755-12,380.096091313932
4755-14,607.3110010815449
4755-15,615.5808437139408
4755-16,337.0873331648322
4755-17,133.51435475153016
4755-18,515.5512485930841
4755-19,574.7945105125264
4755-20,238.00166523222842
4755-21,543.1520183358457
4755-22,801.6159679171689
4755-23,503.00116930210083
4755-24,174.59888091176697
4755-26,472.75139702194394
4755-27,164.98988415914766
4755-28,237.24564379743362
4755-29,247.4030402022721
4755-31,472.2883677445474
4755-33,349.63124113478716
4755-35,291.14706935868526
4755-37,426.09975491906613
4755-38,313.60882700586035
4755-39,361.19298547230915
4755-40,324.8953302608144
4755-41,504.44476512963706
4755-42,384.9067177411107
4755-43,255.24167100680006
4756-1,181.462712269369
4756-3,89.18582704003677
4757-1,698.9509833624528
4757-2,467.90627974543105
4757-3,376.48367133604313
4757-5,850.9528966297296
4757-6,358.21496318710984
4757-7,545.459712791709
4758-1,461.13084091650296
4758-2,327.4538879497734
4758-3,359.62092240635457
4759-2,373.1340265723421
4759-3,330.68289000471566
4759-4,547.0488397374138
4760-1,408.366865762432
4760-3,306.15539489055516
4760-4,239.75215455795671
4760-5,646.2882090407508
4760-8,178.3359774551667
4760-9,123.18640277960867
4760-10,100.6893264221294
4760-12,541.1443278878812
4760-13,401.2894430725743
4760-14,412.80109087690187
4760-17,429.7449181998454
4760-20,329.1057999083856
4760-21,356.7258960948833
4760-22,316.14608451421475
4760-23,184.78919436085744
4760-25,301.03480774356626
4760-26,523.286192922848
4760-27,293.48828881764643
4760-29,383.61704618529
4760-30,424.31250253186454
4760-33,314.8724770767826
4760-34,248.33827166191477
4760-35,314.62668339028323
4760-36,292.27661653074983
4760-37,673.1653401918386
4760-39,275.85482022061854
4760-40,263.2730996694298
4760-41,444.3118607522945
4760-42,72.60308177009472
4760-43,348.830177001993
4760-44,462.3617628859397
4761-1,287.83218008883387
4761-2,476.33662048360156
4761-3,458.4006704912713
4761-4,550.7442694311551
4762-3,530.3859975029297
4762-4,253.1505775630103
4762-5,297.1701495184109
4762-6,496.29528408272654
4762-7,591.714423553836
4762-8,609.7654291702097
4762-9,493.1859413765947
4762-10,219.13338762364862
4762-12,152.10130039939074
4763-1,372.2487794064158
4763-2,138.80887353410287
4763-4,584.1833698488903
4763-5,480.25257623539846
4763-6,536.1172399618579
4763-7,186.37601935783408
4764-1,325.3667532276718
4764-3,336.5917293120074
4765-1,311.4498019294732
4766-1,330.8358022238686
4766-2,360.9264472721078
4766-3,354.04305345936893
4766-4,158.50243979312648
4766-5,354.2705403306227
4766-6,190.7509107249109
4766-7,396.25455660660623
4766-9,229.76381282470038
4766-10,513.5299729588312
4766-11,248.07837053997082
4766-13,230.0567364199478
4767-1,559.6784225863473
4767-3,367.33891952072076
4767-4,541.2945509124747
4767-5,300.414822420248
4768-2,309.64399370791654
4769-1,349.29065593892693
4769-3,534.6702850424058
4770-3,378.5434550100397
4770-4,632.8773661679957
4770-7,595.7972995837125
4770-8,471.19838871564605
4771-1,368.06664787090153
4771-3,493.6897217668185
4771-4,153.56492049732748
4772-1,426.5376137196038
4772-2,427.8436217450298
4772-4,283.59506873247074
4772-5,279.6815528327959
4773-1,146.14767233737732
4773-2,329.9529220468804
4774-2,370.7747898459331
4774-3,524.185197765557
4774-5,598.2611426514624
4775-1,679.2691854828147
4775-2,512.760715514161
4775-3,584.2685223918598
4775-4,590.5676367771857
4775-5,565.9750526843184
4775-6,259.6116330725408
4775-8,117.08521964879253
4776-1,448.4096143698506
4776-2,401.9283210712449
4776-3,150.19943629692227
4776-5,278.57044173378335
4776-6,274.6210670870024
4776-7,304.3484672161255
4776-8,489.1790130817328
4776-9,289.7199828882451
4776-11,506.6129018177743
4776-12,221.8394130090446
4777-1,366.3321559796435
4777-2,180.01322590341633
4777-3,535.9578379384317
4777-4,391.5049164263687
4777-5,242.5733069153472
4777-6,397.8373531268086
4777-9,537.1506315499792
4777-10,241.7193368759382
4777-11,273.2349906396803
4777-12,359.27839737612317
4777-14,487.41947870357586
4777-17,303.43731384004843
4777-18,690.2031188365368
4777-19,387.3254255921254
4777-20,532.8392106712205
4777-22,410.06502097356633
4777-24,445.997418962809
4777-25,633.1239848043375
4777-27,345.2384397767752
4777-29,635.9097063548561
4777-30,761.1109111802218
4777-31,617.246460008354
4777-32,274.2533203215354
4777-33,554.1937291362963
4777-34,94.12575685421695
4777-35,512.0580002402487
4777-37,312.3342841321037
4777-38,355.9737879272405
4777-39,136.66555635393843
4777-40,671.4575101357965
4777-41,560.5287992222668
4777-42,307.614077075834
4777-43,360.2913354372421
4777-44,349.9896126650256
4777-46,225.39654479647447
4777-47,357.3263820757729
4777-48,743.4936151972712
4777-49,505.76499750604285
4777-50,575.5556377414264
4778-1,494.1310943867936
4778-2,196.25216235707558
4778-3,178.01914603989923
4778-4,375.819140196059
4778-5,271.5877034718814
4779-1,452.23223227894414
4779-3,597.4759413784474
4780-1,574.2331716753768
4781-1,645.9697537422762
4781-2,322.39618216441426
4781-4,722.6360040859074
4781-5,385.18510910440466
4781-8,332.660739216309
4781-9,356.93779147261
4781-10,530.4250653482004
4781-11,288.4738582176616
4781-13,284.9969637900167
4781-14,441.87052441660694
4781-15,432.77605212459235
4781-16,371.5674033358264
4781-17,869.4743498381166
4782-2,551.5160405726766
4782-3,563.9229333181881
4782-5,300.2994035012149
4782-7,104.90488936459042
4782-8,428.58010021244604
4782-9,592.5336426390006
4782-10,522.096855113169
4782-11,466.6706832860691
4782-12,611.1585167567295
4782-14,331.74855283888303
4783-3,176.87388325833285
4783-4,584.802802397591
4783-5,454.6423349672048
4783-6,285.76551379107684
4783-7,152.14102319986137
4783-8,121.09754030209774
4783-9,206.0746309860894
4783-10,256.3078845084855
4783-12,343.1217448425075
4783-15,480.0499550892688
4783-18,513.1940580278838
4783-19,239.5991204183548
4783-21,364.8325056623206
4783-23,263.3699701036553
4783-24,281.75390049608137
4783-25,389.7683878008619
4783-26,372.01408551366455
4783-27,119.2244825461164
4783-28,339.6676346529921
4783-29,518.435758279684
4783-30,317.21854002788217
4783-31,283.98017015427985
4783-32,617.2326888613798
4783-33,256.58351154509523
4783-36,197.41255637725476
4783-37,67.34382948190674
4783-38,340.03069216791255
4783-39,282.2511201651804
4783-40,248.71501154021928
4783-41,454.36704476796353
4783-42,698.6404493275294
4784-1,641.774509318689
4784-2,279.19006731606845
4784-3,697.6408494616252
4784-4,533.455011333582
4784-5,387.4566188654487
4784-6,478.0286605610181
4785-2,276.74758104180114
4785-3,249.2540241415832
4785-5,347.5348510154681
4785-6,555.313477128407
4785-9,435.31881088516144
4785-10,424.9286841787746
4785-11,382.13985872259445
4785-13,120.87323059223831
4785-15,444.35490048661444
4785-16,608.9404709703955
4785-17,325.4843476893644
4785-18,362.8110918327067
4785-19,348.28607363270555
4785-20,66.24221108847591
4785-21,262.2546650058665
4785-22,599.5093205506934
4785-28,397.75065713431104
4785-33,493.26078342035794
4785-36,455.2800628151404
4785-37,444.0200124947809
4785-38,252.0741114141225
4785-39,90.58257388156267
4785-43,311.47420450901063
4785-45,354.29917435644177
4785-46,310.2112777095515
4785-48,672.743158705747
4785-49,634.6360469089166
4786-1,379.5083960022963
4786-2,408.729954278175
4787-1,605.4552029177075
4787-2,263.6981500772598
4787-3,578.7279542923211
4787-6,713.0800393597298
4788-1,59.46344691113927
4788-2,208.1213034778973
4789-1,469.63200744348967
4789-2,372.3610281156905
4789-3,512.4774539551182
4789-5,168.53672076017608
4789-6,265.9958719286893
4789-7,465.856447840227
4789-8,540.530702043945
4789-10,547.8263359957914
4789-11,435.7933666054307
4789-13,367.18437613392564
4789-14,696.9164901673121
4789-15,552.2239848195844
4789-16,206.27390617734125
4789-17,503.9543839350399
4789-18,384.590829078403
4789-19,658.6440280740246
4789-20,250.3786047606734
4789-22,88.72490294354556
4789-24,104.1372276149026
4789-25,576.1707162638916
4789-28,307.31885817859666
4789-30,98.89460233550199
4789-31,817.3794816293761
4789-32,359.27411562166776
4789-33,824.5311349009382
4789-34,401.70635111374634
4789-35,183.45747994483554
4789-38,418.7131460865828
4789-39,369.8626017808609
4789-42,376.79710588647936
4789-43,523.5253994393595
4789-44,713.2700456863438
4789-45,312.9964378836602
4789-46,520.3090297802777
4790-1,89.03908315108828
4790-2,296.96792823012805
4790-3,371.3259673373822
4790-4,536.2622466533802
4791-2,524.0492369235037
4791-3,375.93502860854073
4791-5,256.0356226218603
4791-6,674.1545082592147
4791-7,418.3712833391535
4791-8,136.50221363358833
4791-10,212.69010205500763
4791-11,404.40430927562977
4791-12,505.87885833407006
4791-13,420.86863808240463
4791-15,303.16542487149627
4791-16,373.02037417280394
4791-18,429.882349805752
4791-19,369.3102579049124
4791-20,406.3073852611211
4791-21,420.93186347510647
4791-22,563.7858695400907
4791-23,133.5031324057984
4791-24,524.2393669210379
4791-25,212.17927554990854
4791-27,171.05260500888383
4791-31,384.7466158033172
4791-32,502.54416128374453
4791-33,406.26573867410855
4791-34,280.64165231028574
4791-35,113.72573240286157
4791-36,259.573375132068
4791-37,544.3369290383287
4791-42,276.2154293840289
4791-43,41.21498203969168
4791-44,378.2185964047401
4791-46,365.14201388851484
4792-1,544.5959659411886
4792-2,373.7740141295046
4792-3,604.9526123015546
4792-7,80.54127424159006
4792-8,426.6409972730568
4793-2,258.3077320085216
4793-3,652.1084744466934
4793-4,656.1885659871717
4793-5,235.51840907867472
4793-8,575.0353625387452
4793-9,461.8244730242509
4793-10,364.20647348692216
4793-11,474.59543625079465
4793-12,717.4372017924829
4793-13,616.4457005734531
4793-14,358.71640681824584
4793-15,458.5309271681927
4793-16,405.33630037240835
4793-18,306.4935937931011
4793-19,165.90394200018682
4793-20,194.9955547695185
4793-25,654.8901035145009
4793-26,246.4276647468351
4793-27,418.6548118660952
4793-29,625.7513255891771
4793-30,678.6189884590015
4793-32,392.84723346486936
4793-33,335.9366582446511
4793-35,382.5766459324441
4793-36,136.534927288664
4793-38,313.905414896454
4793-39,529.7889321901303
4793-40,164.61869531423616
4793-41,501.9277866273389
4793-42,480.9199782568767
4793-44,460.74112942052966
4793-45,531.7559776497696
4793-46,217.3097844473932
4793-47,110.62867098191394
4794-1,523.039166596662
4794-2,395.8380562065564
4794-3,461.3694122094661
4794-4,244.25339892383417
4795-2,486.22557231135386
4795-3,199.80237832229227
4795-4,377.67735454010915
4795-6,219.4056454402687
4795-7,588.1554129127396
4795-9,499.5762146065596
4795-10,404.0172158212228
4796-1,501.93823684624226
4796-2,259.0628762217325
4796-3,306.21973560196136
4796-4,488.2137446422671
4796-7,327.3067529810801
4796-8,385.77159695858813
4796-10,398.489428972655
4796-11,272.44944264881394
4796-13,208.865123203086
4796-14,224.74142204638866
4797-1,481.9583921078156
4797-2,412.1376740889175
4797-3,76.97239004020764
4797-6,106.64552766375584
4798-2,407.30547882815915
4798-3,152.7817483059373
4798-6,683.1870106064191
4799-1,264.2250053060187
4800-2,342.8973819178799
4800-4,458.952832455793
4801-1,386.1429210212559
4801-3,460.42675178184936
4802-1,502.73750191442923
4802-3,328.8758384045018
4802-4,367.01061503360233
4802-6,256.4482997124728
4802-7,542.075283160329
4802-8,210.1678372222493
4802-12,148.47451179139227
4802-14,473.15016466656743
4802-15,493.1914985250379
4802-16,271.7765226644191
4803-2,309.1039978537814
4803-3,251.74503641370137
4803-4,52.049302293575124
4803-5,120.61412863491034
4803-6,35.55678764170625
4804-1,506.18791974125884
4804-2,624.5929074287426
4804-3,330.5183594500175
4805-1,638.265768754493
4805-2,90.21054433752296
4806-2,87.21888069664504
4806-3,181.4311484295837
4807-1,352.2331349230793
4807-2,515.8297490348973
4807-3,554.9644541962862
4807-4,289.2097235418217
4807-5,197.89103979985043
4807-6,322.94514737111854
4808-1,226.16187502093726
4809-2,433.09390386293205
4809-5,411.3478953672668
4809-6,556.3010203984062
4810-1,78.04413258018394
4810-2,503.0930349303799
4810-3,246.59747536667146
4811-1,368.31880610055623
4811-4,318.6871248977984
4811-7,257.8113689783454
4811-9,468.31229533620115
4811-11,413.1057929809417
4811-12,390.60247263011615
4811-13,350.14895147934095
4811-14,134.09525686947336
4813-2,469.3663631509585
4813-4,504.42369717927033
4814-1,200.9313555099328
4814-3,574.0664369112646
4814-4,391.1356277316779
4815-1,601.8056361929165
4815-2,522.9413077299268
4815-4,148.61177638574577
4815-5,396.9638759263265
4816-1,264.44052024756354
4816-3,604.5214884702345
4817-1,615.954404099562
4817-3,387.02937665965646
4817-4,673.8723187538667
4817-7,362.9416081212282
4817-8,487.57458470495
4817-10,454.08560485433077
4817-11,189.11615271436227
4817-12,686.8197595253652
4817-15,499.0097247185719
4818-1,547.2022946711508
4818-2,431.38983760038445
4818-3,276.89174580895116
4818-4,367.66147394384836
4818-5,520.6397572186148
4818-6,319.6037007552063
4818-8,471.41150155920707
4818-9,345.9739570118321
4818-10,256.0424209301834
4818-12,749.8681980217452
4818-13,453.95678563541867
4818-15,356.8836907017221
4818-16,330.62565246642225
4819-1,345.696471467581
4820-1,239.36032408887831
4820-2,336.5823435078555
4820-3,413.0722981256264
4821-1,451.1682642377409
4821-2,152.97549245550522
4821-3,438.6901476610374
4822-1,579.175803728455
4822-4,486.69364897454443
4822-6,514.8024833633456
4822-7,254.35654852150697
4822-9,579.8923105182785
4822-10,202.5361227722101
4822-12,264.88920627158524
4822-13,404.048348309264
4822-14,631.2744312522784
4822-15,700.3292880341216
4822-16,587.0637293988405
4822-17,319.99707995848746
4822-19,339.01688808125357
4822-20,523.9530993517747
4822-21,75.01111267436744
4822-24,385.6719656174655
4822-25,393.8105014355649
4822-28,430.0368172885337
4822-29,568.2543125268357
4822-30,269.11375602316707
4822-31,373.17616594680726
4822-32,107.89928368343487
4822-33,442.7974403502635
4822-34,191.18414774343375
4822-36,244.9928463625728
4822-37,303.28008614266423
4822-38,462.3475612782016
4822-39,536.5419935986808
4822-40,221.3795746317395
4822-41,394.7585031410778
4822-42,497.1926750194301
4822-43,523.1957271663955
4822-44,143.708923487961
4822-45,367.8006529865796
4822-46,324.6155130914518
4822-47,492.3681910949218
4822-48,400.8604106536169
4822-50,253.70931725512048
4822-51,67.42435453725736
4822-53,568.09604256414
4822-54,638.7023501348795
4822-56,138.6039270476261
4822-57,69.44225008889435
4822-58,790.4809402719511
4823-1,106.73735091700325
4823-2,363.83906991246647
4823-5,120.74362414609368
4823-6,477.52240876775807
4823-7,501.870483057541
4823-9,506.9568270683782
4823-10,644.7143123307209
4823-11,652.5334999219938
4823-12,736.5596709436126
4823-13,455.22211711742244
4823-14,346.7723299280312
4823-16,426.45395335265175
4823-17,564.9136556746209
4823-18,334.6337420892574
4823-20,418.7647907000269
4823-21,547.7860293790626
4823-24,232.89198516276645
4823-25,465.83781267137635
4823-26,572.4379512018738
4823-27,395.47640450231927
4823-29,462.80066050137
4823-31,666.18666787164
4823-32,485.73207235420193
4823-33,511.92844640610275
4823-36,557.7263155443566
4823-37,319.3240603907002
4823-38,334.61434192273066
4823-39,669.3000022957827
4823-40,478.174830680334
4823-41,604.283470620194
4824-1,419.404884282754
4824-3,107.3943548335846
4825-3,22.358103990920583
4825-5,212.28976737338326
4825-7,497.8302951656765
4825-8,182.38252694065022
4825-9,319.9217276455445
4825-11,111.27141723927491
4825-12,386.3460944840492
4825-13,406.79670310003723
4825-15,303.94813867801247
4825-16,149.51027037057474
4825-18,538.0219117394344
4826-1,295.3607236815824
4826-3,409.9496258350704
4826-4,394.9466591999942
4826-5,539.1099428282278
4826-7,469.6898751553513
4826-9,232.79301200960083
4826-10,343.66817213508307
4826-11,559.2165993711678
4826-14,360.0768273416052
4826-15,260.7048462162271
4826-16,380.1804153088605
4826-18,391.5603029137857
4826-19,274.7098891472132
4827-1,157.04165760459767
4827-2,521.9232085298243
4828-1,367.3842836082515
4828-2,483.55508657624296
4828-3,524.5038329975856
4828-4,225.6138979036958
4829-1,133.11766754432426
4829-3,599.577989971213
4829-4,55.19241296552808
4829-6,471.3913341278094
4829-7,372.0465552600382
4829-8,726.1821487260488
4829-9,400.2553644686483
4829-10,239.98249081130393
4829-11,205.62781805169982
4829-12,219.09998357707389
4829-13,535.7612405602869
4829-14,336.51078893119234
4829-15,360.7536009670917
4829-16,176.77087832633947
4829-17,528.8203936692664
4829-19,381.1340318547552
4829-20,623.7204993668946
4829-21,127.20912497356187
4829-24,140.35340856109664
4829-25,114.2429329026956
4829-26,828.8255229939169
4829-27,466.5766589675071
4829-29,491.724318267974
4829-32,484.3662937001893
4829-33,303.0759248790124
4829-34,442.70803479835104
4829-36,296.2071422799007
4829-37,286.17367188651997
4829-38,591.5330316370388
4829-40,585.4677250821532
4829-42,575.6617512900474
4829-43,151.9059299601323
4829-44,254.37537101862517
4829-47,179.40535866115243
4829-48,433.03131661928126
4829-52,178.3411604080428
4829-53,451.2365904463278
4829-54,37.70428786901698
4830-1,618.2948955319405
4830-2,521.2106167061496
4830-3,291.41708752130387
4830-4,372.7953689101837
4830-5,271.098531461668
4831-1,645.3385367761639
4831-2,414.0014056569469
4831-3,430.55601610207896
4831-4,311.4273649833414
4831-5,436.1396064048164
4832-2,420.5524050308454
4832-3,227.3278618947531
4832-5,559.2522131657512
4832-6,406.77765780086224
4832-8,295.49816989957594
4832-9,567.8776220979139
4832-11,269.37018395073835
4832-12,396.19001183239163
4832-13,162.53141356023275
4832-14,379.48454460271273
4832-15,64.30543947184671
4832-16,451.8015787198485
4832-17,363.8079156901755
4832-20,570.0761909559858
4832-21,180.68019260311937
4832-22,402.828629322516
4832-23,580.7044724116707
4832-27,750.3980401639064
4832-29,492.08354546778367
4832-30,668.880506801907
4832-31,429.83289949914547
4832-32,407.4209251427678
4832-33,297.3961254224754
4832-35,415.05956276905704
4832-36,190.3961313406927
4832-37,118.0250339892541
4832-38,514.3214396249822
4832-39,142.39510187748726
4832-43,604.6517621391175
4832-45,149.1232433248781
4832-47,328.38405717372257
4832-48,480.4010774102302
4832-50,88.91007131311517
4832-51,486.4199102449703
4832-52,352.1689338636597
4832-53,470.910533353594
4832-55,592.3792956323408
4832-56,427.1024564655403
4832-57,799.4788788336396
4832-58,839.8133967185552
4832-59,479.7980460516074
4833-2,283.7182629083374
4833-4,452.30672535577503
4833-5,484.1262843303351
4834-1,689.036133662689
4834-2,291.8488508662846
4834-3,450.6444656865531
4834-4,125.01754352753912
4834-6,323.7323291408999
4834-7,516.0206614994279
4834-8,338.9420651792933
4834-9,337.6809782827832
4834-10,245.4128726991055
4835-1,664.4629712892511
4835-2,195.20477993189286
4835-3,379.8070746709011
4835-4,540.3610699995452
4835-5,739.7730873562739
4835-7,341.812926652653
4835-8,138.73146430010465
4835-9,283.9351529263415
4835-11,252.96577669150372
4835-12,280.00401052446495
4835-13,196.99322411525782
4835-14,358.63482398535086
4835-15,403.11325060464867
4835-16,220.59278639454988
4835-18,190.67204790387655
4835-19,256.3754914989578
4835-20,583.6124843889567
4835-21,151.09928180045847
4835-22,562.0503473345764
4835-23,570.3508500608216
4835-25,625.955022266392
4835-27,359.1556260504535
4835-28,432.4022520773216
4835-30,278.20695274092253
4835-31,492.7844767401386
4835-32,276.74699020487355
4835-33,420.50286481506976
4835-34,115.5022177971656
4835-36,144.0922030926206
4835-38,369.253234991911
4835-40,369.9110743296016
4835-41,276.3924021401242
4835-43,439.1305742802076
4835-44,407.033751407708
4835-45,574.066593485266
4835-46,97.39870205028365
4835-47,185.9452434412098
4835-49,95.65887040554342
4835-50,596.809826379088
4835-51,315.83912358779213
4835-52,589.5029962393843
4835-54,482.80716806261785
4836-1,551.2095177664287
4836-3,485.57982547228653
4836-4,570.9563679918407
4836-5,581.9549142316494
4836-7,293.66431364293805
4836-8,344.0243601849702
4836-9,177.95853809652374
4836-10,348.2039107625957
4836-12,482.6078965753959
4836-13,401.9231802518736
4836-14,468.1895194060478
4836-15,800.5955995287612
4836-17,306.2929828546478
4836-19,205.29058984544452
4836-21,362.66820500948717
4836-25,266.9171771657297
4836-26,564.1541366805777
4836-27,603.4728099124773
4836-28,720.5628369290498
4836-29,204.04163952006036
4836-30,483.5792444818642
4836-31,708.6236682454227
4836-32,455.71095651752745
4836-33,499.8088665299965
4836-34,489.63366547068085
4836-36,329.4925633837296
4836-39,381.9731561741101
4837-2,303.76232207789064
4837-3,601.1821090410432
4837-5,212.2667866677275
4837-7,553.2901820249804
4837-9,158.61695270225889
4837-10,252.38748009357565
4837-11,208.0268211817795
4837-12,326.9440033617642
4837-15,380.25619547749204
4837-16,86.15406293504276
4837-18,217.12847216263827
4837-20,327.5891263090771
4837-21,167.8674089625631
4837-23,360.8882588572785
4837-24,506.13293546047544
4837-25,554.443258055068
4837-26,706.4574478446932
4837-28,459.9415120303629
4837-29,436.35095807152084
4837-30,144.85191755985
4837-32,188.9915041492473
4837-33,414.50759933757365
4837-34,265.93970961147454
4837-35,314.60754684268807
4837-36,356.1534517345008
4837-37,375.05258522189115
4837-38,335.5714366687904
4837-40,578.0013415517669
4838-2,168.46695657858086
4838-3,498.2282161182245
4838-4,337.2730999562038
4838-5,552.5450675083671
4838-6,274.93564494027873
4838-7,197.47871411836024
4838-8,211.94945494625134
4838-10,393.39479918746486
4838-11,89.46669085093095
4838-12,129.57639578348562
4838-13,404.19673093593224
4838-14,157.81531170572907
4840-3,558.7337462415258
4840-6,461.9497045643278
4840-7,331.173837882706
4840-8,501.9933766506815
4841-1,496.8546840854307
4841-3,262.79064502129927
4841-4,160.73869333459675
4841-5,402.36342300106674
4841-7,652.4963845963965
4841-8,488.6341410105616
4841-11,580.9607245862314
4841-12,77.69102769940775
4841-13,343.921021842825
4841-14,266.65245554787276
4841-15,277.8568724726331
4841-16,343.26051557167693
4841-17,547.060549600995
4841-18,202.44831556422255
4841-19,245.18572245963992
4841-21,120.34954821979309
4841-22,297.78605669121566
4841-23,266.03764083728265
4841-24,473.10761097616336
4841-25,285.6267538054576
4841-26,323.06976955175423
4841-28,392.25341341835167
4841-29,171.99936315481307
4841-32,403.75505523644557
4841-33,609.0546991750457
4841-36,452.12258541052887
4841-38,390.93450569522116
4841-40,419.36551513420875
4841-41,71.07163508096767
4841-43,323.8183337470807
4841-45,238.68762702041067
4841-46,353.99710979292126
4841-48,185.6833341574785
4841-49,207.5077872560587
4841-52,425.5599854546841
4841-53,422.5087981521924
4841-54,370.80624051359985
4841-55,503.1967756884696
4841-56,591.5589944093509
4841-57,407.62633106813234
4841-58,427.6152065170219
4841-59,693.968579924042
4842-1,616.543612346036
4843-1,393.0269970908341
4843-2,260.3572407419702
4843-3,256.4370291559502
4843-4,647.7390271634514
4843-5,356.1399510927339
4843-6,426.4222577165314
4845-1,210.31568152689948
4845-2,400.4241299026015
4845-3,294.0393466068291
4845-4,528.0095207048612
4845-5,587.8611835238013
4845-7,321.31111210079916
4845-8,234.9702766388085
4845-9,354.9634944591651
4845-11,196.18701120103745
4845-12,587.1827988255786
4845-13,505.0008490400271
4845-14,540.9063302188217
4845-15,176.10940478118522
4845-16,669.48152237006
4845-18,70.99353011384375
4845-19,600.5223395973544
4845-20,160.48599645997558
4845-22,533.9053196726942
4845-23,340.61144387625234
4845-24,253.35156066683987
4845-26,441.94789456212084
4845-27,298.29691952779416
4845-29,405.74966714531547
4845-30,272.99469975819784
4845-32,265.34510495718365
4845-33,728.501312982364
4845-34,257.8527908125659
4845-37,343.4828688149107
4845-38,411.3823397373716
4845-39,590.7207655947342
4845-40,425.4077653809285
4845-41,704.0785248612387
4845-43,146.81605582401147
4845-44,134.9693604730688
4845-46,243.57541971603507
4845-47,361.1209697177816
4846-2,233.93158944761223
4846-3,285.1447581162357
4847-2,269.1547323902574
4848-2,441.4837263610019
4849-1,562.5464604797064
4849-2,132.14422029903903
4849-3,384.9208159133646
4850-1,259.0276738834011
4850-2,445.93979409727456
4850-3,755.4321795308084
4850-4,510.5506507610562
4850-5,621.0927576267107
4850-6,379.245050353593
4851-1,459.0017133556653
4851-3,90.99320595967083
4852-1,498.27862537760166
4852-2,361.5613970516986
4852-3,347.10566632782405
4852-5,268.0653935250839
4852-8,271.96261829237096
4852-9,301.2976248808882
4852-10,421.28621559204305
4853-1,334.6933181481344
4853-2,217.7535757065134
4853-3,81.13731541016182
4853-4,405.132163297166
4853-6,127.99643060290347
4853-7,450.8775593032327
4853-9,303.5887034415539
4853-11,295.4395340160412
4853-12,131.8799694602934
4853-13,270.6988469558462
4853-14,169.11489506995161
4853-16,152.47056457656527
4853-18,336.0595944703699
4853-19,73.4328319398112
4853-21,129.2546570283964
4853-22,348.42157273138776
4853-23,386.51430273345534
4853-25,252.28856811238023
4853-26,485.8125844259552
4853-27,201.616811770524
4854-2,195.32479200599684
4854-4,608.7822004236161
4854-5,320.2270819820242
4854-6,560.7688152242553
4854-8,441.3011910459469
4854-11,507.03755079861185
4854-12,311.33348337138216
4854-14,265.19912540026223
4854-15,74.23869978417068
4854-16,43.394479847282014
4854-20,147.89662476123954
4854-22,114.64927856174745
4854-23,518.2993781053639
4854-24,751.1367928152114
4854-25,707.949565809327
4855-1,187.32612143925235
4855-3,432.64528884738684
4855-4,437.03648347079013
4855-5,365.1611967607722
4855-7,137.44085682769992
4855-9,215.15808740328646
4855-10,288.53683834952653
4855-11,603.5920259094032
4855-12,312.0023497387485
4855-14,580.5697992455475
4855-15,146.78229118326146
4855-18,431.54614610911403
4855-20,166.16476405766488
4855-23,326.69872212118116
4855-24,496.3457858358863
4855-26,200.1172242959309
4855-28,117.81519321137436
4855-29,350.9085756706354
4855-31,440.4895012589561
4855-32,313.96333786414743
4855-33,271.19312442273736
4855-34,455.988348228514
4855-35,198.85439551248686
4855-36,648.0948950711272
4855-37,430.1021383787257
4855-38,192.23272770764737
4855-39,412.04425800857655
4855-41,507.2455312375633
4855-42,68.30259972094177
4855-43,74.35609371302616
4855-44,564.7026876506086
4855-45,167.81709658372165
4856-1,350.65339993927046
4856-2,393.43916408028383
4856-4,337.6644789366677
4856-5,240.10413624186327
4856-6,368.91376675680624
4856-8,174.04008476328318
4856-9,340.86327749240434
4856-10,290.7596814571423
4856-11,605.7196122736849
4856-14,266.400155641867
4856-15,335.96881474537395
4856-16,322.15106315131163
4856-17,521.826532438889
4856-18,539.7952901518789
4856-22,415.40120060205027
4856-23,493.1695042480575
4856-24,358.6159719454878
4856-26,381.8726237999191
4856-27,156.49336677584972
4856-28,240.1302723442048
4856-30,406.6676055452316
4856-31,452.09430891784933
4856-32,359.13930469270883
